15:47:08 root:144 - <module>() INFO || -------------------------------------------------------------
20:23:44 DefaultEngine-ProductViewer:30 - __init__() INFO || DefaultEngine-ProductViewer Init.
20:23:44 DefaultEngine-ProductViewer:273 - __init__() DEBUG || Post-Super Init for ProductViewer Engine
20:23:44 DefaultEngine-ProductViewer:40 - set_build_config() INFO || Passed Check Req Headers.
20:23:44 analysispage:26 - __init__() INFO || appwidget-analysispage Init.
20:23:44 DefaultEngine-AnalysisPage:30 - __init__() INFO || DefaultEngine-AnalysisPage Init.
20:23:44 DefaultEngine-AnalysisPage:40 - set_build_config() INFO || Passed Check Req Headers.
20:23:44 matplotlib.legend:1384 - _parse_legend_args() WARNING || No handles with labels found to put in legend.
20:23:44 querypanel:26 - __init__() INFO || appwidget-querypanel Init.
20:23:44 DefaultEngine-QueryPanel:30 - __init__() INFO || DefaultEngine-QueryPanel Init.
20:23:44 DefaultEngine-QueryPanel:40 - set_build_config() INFO || Passed Check Req Headers.
20:23:44 DefaultEngine-QueryPanel:40 - set_build_config() INFO || Passed Check Req Headers.
20:23:44 querypanel:273 - _update_queries_menu() INFO || .update_queries called for category Orders
20:23:44 datatable:26 - __init__() INFO || appwidget-datatable Init.
20:23:44 DefaultEngine-DataTable:30 - __init__() INFO || DefaultEngine-DataTable Init.
20:23:44 datatable:53 - __init__() DEBUG || datatable not in config. Check config2 file.
20:23:44 datatable:39 - __init__() INFO || DataTable.py init
20:23:44 multigrapher:26 - __init__() INFO || appwidget-multigrapher Init.
20:23:44 DefaultEngine-MultiGrapher:30 - __init__() INFO || DefaultEngine-MultiGrapher Init.
20:23:44 DefaultEngine-MultiGrapher:40 - set_build_config() INFO || Passed Check Req Headers.
20:23:44 multigrapher:425 - build_tree_frame() INFO || Building Tree Frame
20:23:44 multigrapher:376 - build_graphs_frame() INFO || Initiating MG Build Process.
20:23:44 multigrapher:385 - build_graphs_frame() DEBUG || Build slot n=0 - Rowx 0, colx 0
20:23:44 multigrapher:385 - build_graphs_frame() DEBUG || Build slot n=1 - Rowx 0, colx 1
20:23:44 multigrapher:385 - build_graphs_frame() DEBUG || Build slot n=2 - Rowx 1, colx 0
20:23:44 multigrapher:385 - build_graphs_frame() DEBUG || Build slot n=3 - Rowx 1, colx 1
20:23:44 multigrapher:332 - refresh_nav_tree() DEBUG || Presetpages cfg is empty list.
20:23:44 root:154 - <module>() INFO || App Initialized...
20:23:46 querypanel:273 - _update_queries_menu() INFO || .update_queries called for category Orders
20:23:46 querypanel:116 - push_search() INFO || *** Push Search ***
20:23:46 querypanel:121 - gen_selection_pack() INFO || Starting Selection Pack Gen.
20:23:46 querypanel:150 - gen_selection_pack() INFO || Start: 2018-05-26, End: 2018-06-05, Hold_y: False
20:23:46 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
20:23:47 DefaultEngine-AnalysisPage:537 - get_results_packs() DEBUG || xandy type: <class 'list'>
20:23:47 analysispage:62 - request_and_graph_data() INFO || Received Data
20:23:47 graphframe:49 - update_graph() INFO || Update graph call.
20:23:47 graphframe:215 - update_graph() INFO || Completed merged results pack.
20:23:47 analysispage:82 - request_and_graph_data() INFO || ***END*** Search Query
20:23:48 querypanel:492 - _choose_linestyle() INFO || New style: :
20:23:49 querypanel:273 - _update_queries_menu() INFO || .update_queries called for category Orders
20:23:49 querypanel:116 - push_search() INFO || *** Push Search ***
20:23:49 querypanel:121 - gen_selection_pack() INFO || Starting Selection Pack Gen.
20:23:49 querypanel:150 - gen_selection_pack() INFO || Start: 2018-05-26, End: 2018-06-05, Hold_y: False
20:23:49 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
20:23:50 DefaultEngine-AnalysisPage:537 - get_results_packs() DEBUG || xandy type: <class 'list'>
20:23:52 DefaultEngine-AnalysisPage:537 - get_results_packs() DEBUG || xandy type: <class 'list'>
20:23:52 analysispage:62 - request_and_graph_data() INFO || Received Data
20:23:52 graphframe:49 - update_graph() INFO || Update graph call.
20:23:52 graphframe:215 - update_graph() INFO || Completed merged results pack.
20:23:52 analysispage:82 - request_and_graph_data() INFO || ***END*** Search Query
20:23:55 querypanel:116 - push_search() INFO || *** Push Search ***
20:23:55 querypanel:121 - gen_selection_pack() INFO || Starting Selection Pack Gen.
20:23:55 querypanel:150 - gen_selection_pack() INFO || Start: 2018-05-26, End: 2018-06-05, Hold_y: False
20:23:55 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
20:23:56 DefaultEngine-AnalysisPage:537 - get_results_packs() DEBUG || xandy type: <class 'list'>
20:23:57 DefaultEngine-AnalysisPage:556 - get_results_packs() DEBUG || xandy type: <class 'list'>
20:23:58 DefaultEngine-AnalysisPage:537 - get_results_packs() DEBUG || xandy type: <class 'list'>
20:24:00 DefaultEngine-AnalysisPage:556 - get_results_packs() DEBUG || xandy type: <class 'list'>
20:24:00 analysispage:62 - request_and_graph_data() INFO || Received Data
20:24:00 graphframe:49 - update_graph() INFO || Update graph call.
20:24:01 graphframe:215 - update_graph() INFO || Completed merged results pack.
20:24:01 analysispage:82 - request_and_graph_data() INFO || ***END*** Search Query
20:24:20 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
20:24:21 DefaultEngine-AnalysisPage:537 - get_results_packs() DEBUG || xandy type: <class 'list'>
20:24:22 DefaultEngine-AnalysisPage:556 - get_results_packs() DEBUG || xandy type: <class 'list'>
20:24:24 DefaultEngine-AnalysisPage:537 - get_results_packs() DEBUG || xandy type: <class 'list'>
20:24:25 DefaultEngine-AnalysisPage:556 - get_results_packs() DEBUG || xandy type: <class 'list'>
20:24:25 analysispage:62 - request_and_graph_data() INFO || Received Data
20:24:25 graphframe:49 - update_graph() INFO || Update graph call.
20:24:26 graphframe:215 - update_graph() INFO || Completed merged results pack.
20:24:26 analysispage:82 - request_and_graph_data() INFO || ***END*** Search Query
20:24:27 analysispage:129 - send_to_multigrapher() INFO || Send to multigrapher called.
20:24:27 analysispage:125 - export_png() INFO || exports\multigrapher\AOV vs Orders 180912-202427.png
20:24:27 __main__:119 - send_to_multigrapher() INFO || Send_to_multigrapher for path: exports\multigrapher\AOV vs Orders 180912-202427.png
20:24:27 multigrapher:75 - receive_image() INFO || Received image from path: exports\multigrapher\AOV vs Orders 180912-202427.png and slotnum None
20:24:27 multigrapher:83 - receive_image() INFO || No slotnum given
20:24:27 multigrapher:94 - receive_image() DEBUG || No slot currently in config. Appending to list.
20:24:30 analysispage:129 - send_to_multigrapher() INFO || Send to multigrapher called.
20:24:30 analysispage:125 - export_png() INFO || exports\multigrapher\AOV vs Orders 180912-202430.png
20:24:30 __main__:119 - send_to_multigrapher() INFO || Send_to_multigrapher for path: exports\multigrapher\AOV vs Orders 180912-202430.png
20:24:30 multigrapher:75 - receive_image() INFO || Received image from path: exports\multigrapher\AOV vs Orders 180912-202430.png and slotnum None
20:24:30 multigrapher:83 - receive_image() INFO || No slotnum given
20:24:30 multigrapher:94 - receive_image() DEBUG || No slot currently in config. Appending to list.
20:26:58 root:159 - <module>() INFO || app.mainloop() terminated.
20:26:59 queries:13 - <module>() INFO || queries Init.
20:26:59 exceltodataframe:19 - <module>() INFO || exceltodataframe Init.
20:26:59 graphframe:23 - <module>() INFO || graphframe Init.
20:26:59 root:144 - <module>() INFO || -------------------------------------------------------------
20:26:59 root:145 - <module>() INFO || DEBUGLOG @ 180912-2026
20:26:59 root:146 - <module>() INFO || VERSION: v0.2.10.1 - 2018/09/07
20:26:59 root:147 - <module>() INFO || AUTHOR:Justin H Kim
20:26:59 root:148 - <module>() INFO || -------------------------------------------------------------
20:26:59 root:149 - <module>() INFO || datainsightsapp module initialized...
20:26:59 root:151 - <module>() INFO || Collected config2.backend_settings
20:26:59 root:38 - __init__() INFO || DataInsightsApp init started.
20:26:59 __main__:40 - __init__() INFO || Super init completed.
20:26:59 __main__:42 - __init__() INFO || Account id = admin
20:26:59 settingsmanager:26 - __init__() INFO || appwidget-settingsmanager Init.
20:26:59 DefaultEngine-SettingsManager:30 - __init__() INFO || DefaultEngine-SettingsManager Init.
20:26:59 DefaultEngine-SettingsManager:40 - set_build_config() INFO || Passed Check Req Headers.
20:26:59 DefaultEngine-SettingsManager:40 - set_build_config() INFO || Passed Check Req Headers.
20:26:59 settingsmanager:145 - _build_settings() INFO || Building settings.
20:26:59 settingsmanager:150 - _build_settings() INFO || Building settings: dbmanager-loaddb_on_load = True
20:26:59 settingsmanager:150 - _build_settings() INFO || Building settings: dbmanager-loaddb_loc = databases\DH_DBS.pickle
20:26:59 settingsmanager:150 - _build_settings() INFO || Building settings: dbmanager-automatic db export = True
20:26:59 settingsmanager:150 - _build_settings() INFO || Building settings: dbmanager-automatic export location = exports\databases
20:26:59 settingsmanager:150 - _build_settings() INFO || Building settings: analysispage-automatic search export = True
20:26:59 settingsmanager:150 - _build_settings() INFO || Building settings: analysispage-automatic export location = exports\search_results
20:26:59 settingsmanager:150 - _build_settings() INFO || Building settings: analysispage-setdates_on_load = True
20:26:59 settingsmanager:150 - _build_settings() INFO || Building settings: querypanel-colors_preferred = #f5010a-#eae402-#408080-#800080-#0ad2f5-#804040-#299904-#fedf05
20:26:59 settingsmanager:150 - _build_settings() INFO || Building settings: querypanel-setdates_gap = 10
20:26:59 settingsmanager:150 - _build_settings() INFO || Building settings: querypanel-setdates_from_date = 20180605
20:26:59 settingsmanager:150 - _build_settings() INFO || Building settings: productviewer-automatic export location = exports\product_customer_lists
20:26:59 settingsmanager:174 - _build_entries() INFO || Building entries
20:26:59 settingsmanager:187 - _build_entries() INFO || 0. Unpacking: dbmanager-loaddb_on_load = True
20:26:59 settingsmanager:187 - _build_entries() INFO || 1. Unpacking: dbmanager-loaddb_loc = databases\DH_DBS.pickle
20:26:59 settingsmanager:187 - _build_entries() INFO || 2. Unpacking: dbmanager-automatic db export = True
20:26:59 settingsmanager:187 - _build_entries() INFO || 3. Unpacking: dbmanager-automatic export location = exports\databases
20:26:59 settingsmanager:187 - _build_entries() INFO || 4. Unpacking: analysispage-automatic search export = True
20:26:59 settingsmanager:187 - _build_entries() INFO || 5. Unpacking: analysispage-automatic export location = exports\search_results
20:26:59 settingsmanager:187 - _build_entries() INFO || 6. Unpacking: analysispage-setdates_on_load = True
20:26:59 settingsmanager:187 - _build_entries() INFO || 7. Unpacking: querypanel-colors_preferred = #f5010a-#eae402-#408080-#800080-#0ad2f5-#804040-#299904-#fedf05
20:26:59 settingsmanager:187 - _build_entries() INFO || 8. Unpacking: querypanel-setdates_gap = 10
20:26:59 settingsmanager:187 - _build_entries() INFO || 9. Unpacking: querypanel-setdates_from_date = 20180605
20:26:59 settingsmanager:187 - _build_entries() INFO || 10. Unpacking: productviewer-automatic export location = exports\product_customer_lists
20:26:59 dbmanager:26 - __init__() INFO || appwidget-dbmanager Init.
20:26:59 DefaultEngine-DBManager:30 - __init__() INFO || DefaultEngine-DBManager Init.
20:26:59 DefaultEngine-DBManager:40 - set_build_config() INFO || Passed Check Req Headers.
20:26:59 dbmanager:105 - _load_offline_dbs() DEBUG || Cannot find popup widget to .destroy()
20:27:08 __main__:106 - propagate_db_var_change() DEBUG || Tried to send new db to productviewer, but it does not exist yet.
20:27:08 __main__:110 - propagate_db_var_change() DEBUG || Tried to send new db to productviewer, but it does not exist yet.
20:27:08 dbmanager:114 - _load_offline_dbs() INFO || Loaded DBs.
20:27:08 productviewer:26 - __init__() INFO || appwidget-productviewer Init.
20:27:08 DefaultEngine-ProductViewer:30 - __init__() INFO || DefaultEngine-ProductViewer Init.
20:27:08 DefaultEngine-ProductViewer:273 - __init__() DEBUG || Post-Super Init for ProductViewer Engine
20:27:08 DefaultEngine-ProductViewer:40 - set_build_config() INFO || Passed Check Req Headers.
20:27:08 analysispage:26 - __init__() INFO || appwidget-analysispage Init.
20:27:08 DefaultEngine-AnalysisPage:30 - __init__() INFO || DefaultEngine-AnalysisPage Init.
20:27:08 DefaultEngine-AnalysisPage:40 - set_build_config() INFO || Passed Check Req Headers.
20:27:08 matplotlib.legend:1384 - _parse_legend_args() WARNING || No handles with labels found to put in legend.
20:27:08 querypanel:26 - __init__() INFO || appwidget-querypanel Init.
20:27:08 DefaultEngine-QueryPanel:30 - __init__() INFO || DefaultEngine-QueryPanel Init.
20:27:08 DefaultEngine-QueryPanel:40 - set_build_config() INFO || Passed Check Req Headers.
20:27:08 DefaultEngine-QueryPanel:40 - set_build_config() INFO || Passed Check Req Headers.
20:27:08 querypanel:273 - _update_queries_menu() INFO || .update_queries called for category Orders
20:27:08 datatable:26 - __init__() INFO || appwidget-datatable Init.
20:27:08 DefaultEngine-DataTable:30 - __init__() INFO || DefaultEngine-DataTable Init.
20:27:08 datatable:53 - __init__() DEBUG || datatable not in config. Check config2 file.
20:27:08 datatable:39 - __init__() INFO || DataTable.py init
20:27:08 multigrapher:26 - __init__() INFO || appwidget-multigrapher Init.
20:27:08 DefaultEngine-MultiGrapher:30 - __init__() INFO || DefaultEngine-MultiGrapher Init.
20:27:08 DefaultEngine-MultiGrapher:40 - set_build_config() INFO || Passed Check Req Headers.
20:27:08 multigrapher:429 - build_tree_frame() INFO || Building Tree Frame
20:27:08 multigrapher:380 - build_graphs_frame() INFO || Initiating MG Build Process.
20:27:08 multigrapher:389 - build_graphs_frame() DEBUG || Build slot n=0 - Rowx 0, colx 0
20:27:08 multigrapher:389 - build_graphs_frame() DEBUG || Build slot n=1 - Rowx 0, colx 1
20:27:08 multigrapher:389 - build_graphs_frame() DEBUG || Build slot n=2 - Rowx 1, colx 0
20:27:08 multigrapher:389 - build_graphs_frame() DEBUG || Build slot n=3 - Rowx 1, colx 1
20:27:08 multigrapher:336 - refresh_nav_tree() DEBUG || Presetpages cfg is empty list.
20:27:08 root:154 - <module>() INFO || App Initialized...
20:27:16 querypanel:273 - _update_queries_menu() INFO || .update_queries called for category Orders
20:27:16 querypanel:116 - push_search() INFO || *** Push Search ***
20:27:16 querypanel:121 - gen_selection_pack() INFO || Starting Selection Pack Gen.
20:27:16 querypanel:150 - gen_selection_pack() INFO || Start: 2018-05-26, End: 2018-06-05, Hold_y: False
20:27:16 analysispage:59 - request_and_graph_data() INFO || ***START*** search query.
20:27:16 DefaultEngine-AnalysisPage:537 - get_results_packs() DEBUG || xandy type: <class 'str'>
20:27:16 DefaultEngine-AnalysisPage:539 - get_results_packs() DEBUG || No Date Data given to default engine from queries
20:27:16 analysispage:62 - request_and_graph_data() INFO || Received Data
20:27:16 analysispage:64 - request_and_graph_data() DEBUG || No results for this date range.
20:27:19 settingsmanager:103 - _validate_and_set() INFO || Validating and settings for index 9
20:27:23 settingsmanager:125 - _validate_and_set() INFO || For setting: setdates_from_date, curr_val now: 20180301
20:27:23 DefaultEngine-SettingsManager:40 - set_build_config() INFO || Passed Check Req Headers.
20:27:23 root:136 - settings_changed() INFO || Setting Page's Controller has .propagate_cfg_var_change method.
20:27:23 settingsmanager:140 - settings_changed() DEBUG || Propagating updated settings to controller
20:27:23 dbmanager:70 - set_cfgvar() INFO || Changing cfg.
20:27:23 DefaultEngine-DBManager:40 - set_build_config() INFO || Passed Check Req Headers.
20:27:23 productviewer:70 - set_cfgvar() INFO || Changing cfg.
20:27:23 DefaultEngine-ProductViewer:40 - set_build_config() INFO || Passed Check Req Headers.
20:27:23 analysispage:70 - set_cfgvar() INFO || Changing cfg.
20:27:23 DefaultEngine-AnalysisPage:40 - set_build_config() INFO || Passed Check Req Headers.
20:27:23 querypanel:154 - set_cfgvar() INFO || Changing cfg.
20:27:23 DefaultEngine-QueryPanel:40 - set_build_config() INFO || Passed Check Req Headers.
20:30:42 root:159 - <module>() INFO || app.mainloop() terminated.
20:30:43 queries:13 - <module>() INFO || queries Init.
20:30:43 exceltodataframe:19 - <module>() INFO || exceltodataframe Init.
20:30:43 graphframe:23 - <module>() INFO || graphframe Init.
20:30:43 root:144 - <module>() INFO || -------------------------------------------------------------
20:30:43 root:145 - <module>() INFO || DEBUGLOG @ 180912-2030
20:30:43 root:146 - <module>() INFO || VERSION: v0.2.10.1 - 2018/09/07
20:30:43 root:147 - <module>() INFO || AUTHOR:Justin H Kim
20:30:43 root:148 - <module>() INFO || -------------------------------------------------------------
20:30:43 root:149 - <module>() INFO || datainsightsapp module initialized...
20:30:43 root:151 - <module>() INFO || Collected config2.backend_settings
20:30:43 root:38 - __init__() INFO || DataInsightsApp init started.
20:30:43 __main__:40 - __init__() INFO || Super init completed.
20:30:43 __main__:42 - __init__() INFO || Account id = admin
20:30:43 settingsmanager:26 - __init__() INFO || appwidget-settingsmanager Init.
20:30:43 DefaultEngine-SettingsManager:30 - __init__() INFO || DefaultEngine-SettingsManager Init.
20:30:43 DefaultEngine-SettingsManager:40 - set_build_config() INFO || Passed Check Req Headers.
20:30:43 DefaultEngine-SettingsManager:40 - set_build_config() INFO || Passed Check Req Headers.
20:30:43 settingsmanager:148 - _build_settings() INFO || Building settings.
20:30:43 settingsmanager:153 - _build_settings() INFO || Building settings: dbmanager-loaddb_on_load = True
20:30:43 settingsmanager:153 - _build_settings() INFO || Building settings: dbmanager-loaddb_loc = databases\DH_DBS.pickle
20:30:43 settingsmanager:153 - _build_settings() INFO || Building settings: dbmanager-automatic db export = True
20:30:43 settingsmanager:153 - _build_settings() INFO || Building settings: dbmanager-automatic export location = exports\databases
20:30:43 settingsmanager:153 - _build_settings() INFO || Building settings: analysispage-automatic search export = True
20:30:43 settingsmanager:153 - _build_settings() INFO || Building settings: analysispage-automatic export location = exports\search_results
20:30:43 settingsmanager:153 - _build_settings() INFO || Building settings: analysispage-setdates_on_load = True
20:30:43 settingsmanager:153 - _build_settings() INFO || Building settings: querypanel-colors_preferred = #f5010a-#eae402-#408080-#800080-#0ad2f5-#804040-#299904-#fedf05
20:30:43 settingsmanager:153 - _build_settings() INFO || Building settings: querypanel-setdates_gap = 10
20:30:43 settingsmanager:153 - _build_settings() INFO || Building settings: querypanel-setdates_from_date = 20180301
20:30:43 settingsmanager:153 - _build_settings() INFO || Building settings: productviewer-automatic export location = exports\product_customer_lists
20:30:43 settingsmanager:177 - _build_entries() INFO || Building entries
20:30:43 settingsmanager:190 - _build_entries() INFO || 0. Unpacking: dbmanager-loaddb_on_load = True
20:30:43 settingsmanager:190 - _build_entries() INFO || 1. Unpacking: dbmanager-loaddb_loc = databases\DH_DBS.pickle
20:30:43 settingsmanager:190 - _build_entries() INFO || 2. Unpacking: dbmanager-automatic db export = True
20:30:43 settingsmanager:190 - _build_entries() INFO || 3. Unpacking: dbmanager-automatic export location = exports\databases
20:30:43 settingsmanager:190 - _build_entries() INFO || 4. Unpacking: analysispage-automatic search export = True
20:30:43 settingsmanager:190 - _build_entries() INFO || 5. Unpacking: analysispage-automatic export location = exports\search_results
20:30:43 settingsmanager:190 - _build_entries() INFO || 6. Unpacking: analysispage-setdates_on_load = True
20:30:43 settingsmanager:190 - _build_entries() INFO || 7. Unpacking: querypanel-colors_preferred = #f5010a-#eae402-#408080-#800080-#0ad2f5-#804040-#299904-#fedf05
20:30:43 settingsmanager:190 - _build_entries() INFO || 8. Unpacking: querypanel-setdates_gap = 10
20:30:43 settingsmanager:190 - _build_entries() INFO || 9. Unpacking: querypanel-setdates_from_date = 20180301
20:30:43 settingsmanager:190 - _build_entries() INFO || 10. Unpacking: productviewer-automatic export location = exports\product_customer_lists
20:30:43 dbmanager:26 - __init__() INFO || appwidget-dbmanager Init.
20:30:43 DefaultEngine-DBManager:30 - __init__() INFO || DefaultEngine-DBManager Init.
20:30:43 DefaultEngine-DBManager:40 - set_build_config() INFO || Passed Check Req Headers.
20:30:43 dbmanager:105 - _load_offline_dbs() DEBUG || Cannot find popup widget to .destroy()
20:30:47 __main__:106 - propagate_db_var_change() DEBUG || Tried to send new db to productviewer, but it does not exist yet.
20:30:47 __main__:110 - propagate_db_var_change() DEBUG || Tried to send new db to productviewer, but it does not exist yet.
20:30:47 dbmanager:114 - _load_offline_dbs() INFO || Loaded DBs.
20:30:47 productviewer:26 - __init__() INFO || appwidget-productviewer Init.
20:30:47 DefaultEngine-ProductViewer:30 - __init__() INFO || DefaultEngine-ProductViewer Init.
20:30:47 DefaultEngine-ProductViewer:273 - __init__() DEBUG || Post-Super Init for ProductViewer Engine
20:30:47 DefaultEngine-ProductViewer:40 - set_build_config() INFO || Passed Check Req Headers.
20:30:47 analysispage:26 - __init__() INFO || appwidget-analysispage Init.
20:30:47 DefaultEngine-AnalysisPage:30 - __init__() INFO || DefaultEngine-AnalysisPage Init.
20:30:47 DefaultEngine-AnalysisPage:40 - set_build_config() INFO || Passed Check Req Headers.
20:30:47 matplotlib.legend:1384 - _parse_legend_args() WARNING || No handles with labels found to put in legend.
20:30:49 querypanel:26 - __init__() INFO || appwidget-querypanel Init.
20:30:49 DefaultEngine-QueryPanel:30 - __init__() INFO || DefaultEngine-QueryPanel Init.
20:30:49 DefaultEngine-QueryPanel:40 - set_build_config() INFO || Passed Check Req Headers.
20:30:49 DefaultEngine-QueryPanel:40 - set_build_config() INFO || Passed Check Req Headers.
20:30:49 querypanel:273 - _update_queries_menu() INFO || .update_queries called for category Orders
20:30:49 datatable:26 - __init__() INFO || appwidget-datatable Init.
20:30:49 DefaultEngine-DataTable:30 - __init__() INFO || DefaultEngine-DataTable Init.
20:30:49 datatable:53 - __init__() DEBUG || datatable not in config. Check config2 file.
20:30:49 datatable:39 - __init__() INFO || DataTable.py init
20:30:49 multigrapher:26 - __init__() INFO || appwidget-multigrapher Init.
20:30:49 DefaultEngine-MultiGrapher:30 - __init__() INFO || DefaultEngine-MultiGrapher Init.
20:30:49 DefaultEngine-MultiGrapher:40 - set_build_config() INFO || Passed Check Req Headers.
20:30:49 multigrapher:430 - build_tree_frame() INFO || Building Tree Frame
20:30:49 multigrapher:381 - build_graphs_frame() INFO || Initiating MG Build Process.
20:30:49 multigrapher:390 - build_graphs_frame() DEBUG || Build slot n=0 - Rowx 0, colx 0
20:30:49 multigrapher:390 - build_graphs_frame() DEBUG || Build slot n=1 - Rowx 0, colx 1
20:30:49 multigrapher:390 - build_graphs_frame() DEBUG || Build slot n=2 - Rowx 1, colx 0
20:30:49 multigrapher:390 - build_graphs_frame() DEBUG || Build slot n=3 - Rowx 1, colx 1
20:30:49 multigrapher:337 - refresh_nav_tree() DEBUG || Presetpages cfg is empty list.
20:30:49 root:154 - <module>() INFO || App Initialized...
20:30:53 settingsmanager:103 - _validate_and_set() INFO || Validating and settings for index 9
20:31:39 root:159 - <module>() INFO || app.mainloop() terminated.
20:31:43 queries:13 - <module>() INFO || queries Init.
20:31:43 exceltodataframe:19 - <module>() INFO || exceltodataframe Init.
20:31:43 graphframe:23 - <module>() INFO || graphframe Init.
20:31:43 root:144 - <module>() INFO || -------------------------------------------------------------
20:31:43 root:145 - <module>() INFO || DEBUGLOG @ 180912-2031
20:31:43 root:146 - <module>() INFO || VERSION: v0.2.10.1 - 2018/09/07
20:31:43 root:147 - <module>() INFO || AUTHOR:Justin H Kim
20:31:43 root:148 - <module>() INFO || -------------------------------------------------------------
20:31:43 root:149 - <module>() INFO || datainsightsapp module initialized...
20:31:43 root:151 - <module>() INFO || Collected config2.backend_settings
20:31:43 root:38 - __init__() INFO || DataInsightsApp init started.
20:31:43 __main__:40 - __init__() INFO || Super init completed.
20:31:43 __main__:42 - __init__() INFO || Account id = admin
20:31:43 settingsmanager:26 - __init__() INFO || appwidget-settingsmanager Init.
20:31:43 DefaultEngine-SettingsManager:30 - __init__() INFO || DefaultEngine-SettingsManager Init.
20:31:43 DefaultEngine-SettingsManager:40 - set_build_config() INFO || Passed Check Req Headers.
20:31:43 DefaultEngine-SettingsManager:40 - set_build_config() INFO || Passed Check Req Headers.
20:31:43 settingsmanager:148 - _build_settings() INFO || Building settings.
20:31:43 settingsmanager:153 - _build_settings() INFO || Building settings: dbmanager-loaddb_on_load = True
20:31:43 settingsmanager:153 - _build_settings() INFO || Building settings: dbmanager-loaddb_loc = databases\DH_DBS.pickle
20:31:43 settingsmanager:153 - _build_settings() INFO || Building settings: dbmanager-automatic db export = True
20:31:43 settingsmanager:153 - _build_settings() INFO || Building settings: dbmanager-automatic export location = exports\databases
20:31:43 settingsmanager:153 - _build_settings() INFO || Building settings: analysispage-automatic search export = True
20:31:43 settingsmanager:153 - _build_settings() INFO || Building settings: analysispage-automatic export location = exports\search_results
20:31:43 settingsmanager:153 - _build_settings() INFO || Building settings: analysispage-setdates_on_load = True
20:31:43 settingsmanager:153 - _build_settings() INFO || Building settings: querypanel-colors_preferred = #f5010a-#eae402-#408080-#800080-#0ad2f5-#804040-#299904-#fedf05
20:31:43 settingsmanager:153 - _build_settings() INFO || Building settings: querypanel-setdates_gap = 10
20:31:43 settingsmanager:153 - _build_settings() INFO || Building settings: querypanel-setdates_from_date = 20180301
20:31:43 settingsmanager:153 - _build_settings() INFO || Building settings: productviewer-automatic export location = exports\product_customer_lists
20:31:43 settingsmanager:177 - _build_entries() INFO || Building entries
20:31:43 settingsmanager:190 - _build_entries() INFO || 0. Unpacking: dbmanager-loaddb_on_load = True
20:31:43 settingsmanager:190 - _build_entries() INFO || 1. Unpacking: dbmanager-loaddb_loc = databases\DH_DBS.pickle
20:31:43 settingsmanager:190 - _build_entries() INFO || 2. Unpacking: dbmanager-automatic db export = True
20:31:43 settingsmanager:190 - _build_entries() INFO || 3. Unpacking: dbmanager-automatic export location = exports\databases
20:31:43 settingsmanager:190 - _build_entries() INFO || 4. Unpacking: analysispage-automatic search export = True
20:31:43 settingsmanager:190 - _build_entries() INFO || 5. Unpacking: analysispage-automatic export location = exports\search_results
20:31:43 settingsmanager:190 - _build_entries() INFO || 6. Unpacking: analysispage-setdates_on_load = True
20:31:43 settingsmanager:190 - _build_entries() INFO || 7. Unpacking: querypanel-colors_preferred = #f5010a-#eae402-#408080-#800080-#0ad2f5-#804040-#299904-#fedf05
20:31:43 settingsmanager:190 - _build_entries() INFO || 8. Unpacking: querypanel-setdates_gap = 10
20:31:43 settingsmanager:190 - _build_entries() INFO || 9. Unpacking: querypanel-setdates_from_date = 20180301
20:31:43 settingsmanager:190 - _build_entries() INFO || 10. Unpacking: productviewer-automatic export location = exports\product_customer_lists
20:31:43 dbmanager:26 - __init__() INFO || appwidget-dbmanager Init.
20:31:43 DefaultEngine-DBManager:30 - __init__() INFO || DefaultEngine-DBManager Init.
20:31:43 DefaultEngine-DBManager:40 - set_build_config() INFO || Passed Check Req Headers.
20:31:43 dbmanager:105 - _load_offline_dbs() DEBUG || Cannot find popup widget to .destroy()
20:31:46 __main__:106 - propagate_db_var_change() DEBUG || Tried to send new db to productviewer, but it does not exist yet.
20:31:46 __main__:110 - propagate_db_var_change() DEBUG || Tried to send new db to productviewer, but it does not exist yet.
20:31:46 dbmanager:114 - _load_offline_dbs() INFO || Loaded DBs.
20:31:46 productviewer:26 - __init__() INFO || appwidget-productviewer Init.
20:31:46 DefaultEngine-ProductViewer:30 - __init__() INFO || DefaultEngine-ProductViewer Init.
20:31:46 DefaultEngine-ProductViewer:273 - __init__() DEBUG || Post-Super Init for ProductViewer Engine
20:31:46 DefaultEngine-ProductViewer:40 - set_build_config() INFO || Passed Check Req Headers.
20:31:46 analysispage:26 - __init__() INFO || appwidget-analysispage Init.
20:31:46 DefaultEngine-AnalysisPage:30 - __init__() INFO || DefaultEngine-AnalysisPage Init.
20:31:46 DefaultEngine-AnalysisPage:40 - set_build_config() INFO || Passed Check Req Headers.
20:31:46 matplotlib.legend:1384 - _parse_legend_args() WARNING || No handles with labels found to put in legend.
20:31:46 querypanel:26 - __init__() INFO || appwidget-querypanel Init.
20:31:46 DefaultEngine-QueryPanel:30 - __init__() INFO || DefaultEngine-QueryPanel Init.
20:31:46 DefaultEngine-QueryPanel:40 - set_build_config() INFO || Passed Check Req Headers.
